Ad id 196469900,Hyundai,I20,For Sale,Benzine,"650,000",Cash,2022,0 to 9999,Automatic,Used,,Hatchback,1600,Not Available,Not Available,/en/profile/4557b4f5-f001-4576-8bc8-e061351ed4f5
Ad id 196469514,Daewoo,Nubira,For Sale,Benzine,"155,000",Cash,2009,20000 to 29999,Manual,Used,,Sedan,1600,Not Available,Not Available,/en/profile/03668168-e6a7-4805-8b7c-e08655be8afd
Ad id 196468856,Suzuki,Van,For Sale,Benzine,"93,000",Cash,2014,10000 to 19999,Manual,Used,White,Van / Bus,1000 - 1300,Not Available,Not Available,/en/profile/518aded7-3c9f-48a5-8f72-45ce25f71d44
Ad id 196469155,Kia,Picanto,For Sale,Benzine,"355,000",Cash,2017,0 to 9999,Automatic,Used,Black,Hatchback,1000 - 1300,Not Available,Not Available,/en/profile/542589b6-8538-4879-8866-bf0a2645397a
Ad id 196469029,Hyundai,Tucson,For Sale,Benzine,"950,000",Cash,2020,70000 to 79999,Automatic,Used,White,,,Not Available,Not Available,/en/profile/70598c60-21e7-4206-8a66-64d267ac759c
Ad id 196468412,Nissan,Pickup,For Sale,Diesel,"149,000",Cash,2009,More than 200000,Manual,Used,White,Pickup,2200 - 2800,Not Available,Not Available,/en/profile/14ea814b-179c-4c3b-8d61-df56b90fddce
Ad id 196468853,Skoda,Octavia,For Sale,Benzine,"1,100,000",Cash,2022,10000 to 19999,Automatic,Used,Black,Sedan,1600,Not Available,Not Available,/en/profile/61d81750-231a-4781-8dba-d1a944fbcbf3
Ad id 196468723,Peugeot,3008,For Sale,Benzine,"1,750,000",Cash,2021,10000 to 19999,Automatic,Used,Blue- Navy Blue,SUV,1600,Not Available,Not Available,/en/profile/6309b35a-eb4f-4be9-8519-1ba0438e9bf2
Ad id 196468682,Mitsubishi,Lancer,For Sale,Benzine,"460,000",Cash,2015,120000 to 139999,Automatic,Used,Silver,,1600,Not Available,Not Available,/en/profile/0aba4d3c-5db4-428d-aad8-12896f05963a
Ad id 196463460,Nissan,Qashqai,For Sale,Benzine,"640,000",Cash,2019,70000 to 79999,Automatic,Used,,SUV,1000 - 1300,Not Available,Not Available,/en/profile/d4278df8-ece9-407b-8370-a724782db72c
Ad id 196468581,BMW,X1,For Sale,Benzine,"575,000",Cash,2011,160000 to 179999,Automatic,Used,Silver,SUV,1800 - 2000,Not Available,Not Available,/en/profile/1dd0a159-97c0-49b9-8ce7-600479ee7683
Ad id 196467978,Kia,Carens,For Sale,Benzine,"385,000",,2011,140000 to 159999,Automatic,Used,Black,,1600,Not Available,Not Available,/en/profile/34c6c1c6-97bf-42d5-859b-9bac5476a2dc
Ad id 196467844,Mazda,3,For Sale,Benzine,"300,000",Cash,2010,140000 to 159999,Automatic,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/04cc898b-5b1b-48e3-8344-d0814e8167f0
Ad id 196467260,Nissan,Sunny,For Sale,Benzine,"390,000",,2020,40000 to 49999,Automatic,Used,Gray,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/d612d82a-a4fb-4879-850b-a8f5a8d737d2
Ad id 196370134,Mercedes-Benz,S400,For Sale,Benzine,"3,300,000",Cash,2015,100000 to 119999,Automatic,Used,Blue- Navy Blue,Sedan,,Not Available,Not Available,/en/profile/dfca546d-9fba-48ac-8d83-42a41f3c6bf6
Ad id 196336110,Lada,2107,For Sale,Natural Gas,"70,000",Cash,2008,50000 to 59999,Manual,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/f33b1ab3-e3b3-4404-9b81-e0e42d55ddf7
Ad id 196126482,Ford,Focus,For Sale,Benzine,"430,000",Cash,2017,More than 200000,Automatic,Used,Silver,Sedan,1000 - 1300,Not Available,Not Available,/en/profile/3c562e0a-d77e-4b88-8dfe-c6e39c6c725c
Ad id 196466816,Ssang Yong,Tivoli XLV,For Sale,Benzine,"500,000",Exchange,2020,0 to 9999,Automatic,Used,White,SUV,1600,Not Available,Not Available,/en/profile/a62a69cc-527e-43dd-8248-00e7f4c18711
Ad id 196277092,Kia,Rio,For Sale,Benzine,"387,000",Cash,2015,100000 to 119999,Automatic,Used,Red,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/41cbfbe7-a64c-402e-8858-e51a70eacf6b
Ad id 196365417,Mercedes-Benz,Other,For Sale,Benzine,"5,600,000",Cash,2022,0 to 9999,Automatic,Used,Gold,SUV,More than 3000,Not Available,Not Available,/en/profile/fa650570-a67e-4e78-8bf0-6e69aa07f82b
Ad id 196466568,Ford,Focus,For Sale,Benzine,"535,000",Cash,2018,60000 to 69999,Automatic,Used,Blue- Navy Blue,Sedan,1000 - 1300,Not Available,Not Available,/en/profile/a3270a96-f9df-4f02-8190-79d9ca8838ff
Ad id 196397083,MG,MG 5,For Sale,Benzine,"365,000",Cash,2022,20000 to 29999,Automatic,Used,Gold,Sedan,1600,Not Available,Not Available,/en/profile/4fa8ae07-2f3d-4705-8572-7800387970c3
Ad id 196465779,Audi,A4,For Sale,Benzine,"1,075,000",Cash,2018,100000 to 119999,Automatic,Used,White,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/29f29206-e7ea-433a-8b52-0aa07ddde52e
Ad id 196465590,Kia,Cerato,For Sale,Benzine,"435,000",Cash,2014,90000 to 99999,Automatic,Used,Gray,Sedan,1600,Not Available,Not Available,/en/profile/28064726-204c-449c-b9df-1404b71441fc
Ad id 196465415,Toyota,Yaris,For Sale,Benzine,"365,000",Cash,2015,0 to 9999,Automatic,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/b3973b71-2956-44f7-81d2-0e8081cac2dc
Ad id 196464235,Porsche,Boxster,For Sale,Benzine,"1,550,000",Cash,2010,60000 to 69999,Automatic,Used,Red,Cabriolet,,Not Available,Not Available,/en/profile/109af569-d520-4f44-81a9-bc8a51eb0e2c
Ad id 196464568,Alfa Romeo,Giulietta,For Sale,Benzine,"970,000",Cash,2020,10000 to 19999,Automatic,Used,Black,Hatchback,1400 - 1500,Not Available,Not Available,/en/profile/1a33b4bf-0b69-4a6f-8924-24f327e25801
Ad id 196464492,Renault,Logan,For Sale,Benzine,"290,000",Cash,2020,120000 to 139999,Manual,Used,Gray,Sedan,1400 - 1500,Not Available,Not Available,/en/companies/1244
Ad id 196464271,Chevrolet,Captiva,For Sale,Benzine,"730,000",Cash,2020,20000 to 29999,Automatic,Used,Gray,,,Not Available,Not Available,/en/profile/ad393a18-7900-4d2c-8d0e-aad842e49967
Ad id 196463730,Volkswagen,Passat,For Sale,Benzine,"400,000",Cash,2006,120000 to 139999,Automatic,Used,Black,,1800 - 2000,Not Available,Not Available,/en/profile/44469ce4-c56e-4970-8f5f-85d4dbdc805d
Ad id 196463691,Mercedes-Benz,E350,For Sale,Benzine,"3,300,000",Cash,2020,60000 to 69999,Automatic,Used,White,Sedan,1800 - 2000,Not Available,Not Available,/en/profile/acc69392-5e79-4493-86af-8478d7e4f760
Ad id 196364463,Fiat,Tipo,For Sale,Benzine,"720,000",Cash,2021,10000 to 19999,Automatic,Used,Gray,Hatchback,1600,Not Available,Not Available,/en/profile/f60c2319-2fcf-40b8-83da-1f886a5d9be7
Ad id 196463454,Kia,Sportage,For Sale,Benzine,"968,000",Cash,2019,50000 to 59999,Automatic,Used,White,SUV,1600,Not Available,Not Available,/en/profile/305f2c99-d3b7-43dc-8987-f796f10b6177
Ad id 196463450,Hyundai,Elantra,For Sale,Benzine,"370,000",Cash,2017,140000 to 159999,Automatic,Used,Burgundy,Sedan,1600,Not Available,Not Available,/en/profile/8d63fbb4-b015-46af-89bc-30900114858b
Ad id 196463387,Nissan,Sunny,For Sale,Benzine,"410,000",Cash,2022,20000 to 29999,Automatic,Used,Black,Sedan,1600,Not Available,Not Available,/en/profile/0bbfb75e-4a5b-4a36-893e-2a282160ab6a
Ad id 196430391,Renault,Megane,For Sale,Benzine,"440,000",Cash,2018,More than 200000,Automatic,Used,Gray,Sedan,1600,Not Available,Not Available,/en/profile/915802cc-cdfe-491c-a90e-942187df8f06
Ad id 196463130,Chery,Tiggo,For Sale,Benzine,"487,000",Cash,2022,10000 to 19999,Automatic,Used,Gray,SUV,1600,Not Available,Not Available,/en/profile/0bbfb75e-4a5b-4a36-893e-2a282160ab6a
Ad id 196462982,Mercedes-Benz,GLS,For Sale,Benzine,"6,250,000",Cash,2023,0 to 9999,Automatic,Used,Black,SUV,More than 3000,Not Available,Not Available,/en/companies/Luxury-Motors-9131
Ad id 196461541,BMW,218,For Sale,Benzine,"570,000",Cash,2015,160000 to 179999,Automatic,Used,Black,SUV,1400 - 1500,Not Available,Not Available,/en/profile/dde2f818-400b-4cab-8eee-4a3163c971d8
Ad id 196364138,Opel,Insignia,For Sale,Benzine,"790,000",Installments,2018,100000 to 119999,Automatic,Used,Brown,Sedan,1400 - 1500,Not Available,Not Available,/en/companies/El-Masry-Motors-5787
Ad id 196462371,Hyundai,Bayon,For Sale,Benzine,"690,000",Cash,2022,20000 to 29999,Automatic,Used,Red,SUV,,Not Available,Not Available,/en/profile/4c4a7a0e-059c-4fee-874d-91016308baed
Ad id 196462181,Kia,Sportage,For Sale,Benzine,"1,028,000",Cash,2020,60000 to 69999,Automatic,Used,Gray,SUV,1600,Not Available,Not Available,/en/profile/305f2c99-d3b7-43dc-8987-f796f10b6177
Ad id 196459504,Hyundai,Elantra,For Sale,Benzine,"540,000",Cash,2019,120000 to 139999,Automatic,Used,Black,Sedan,1600,Not Available,Not Available,/en/profile/400eccb2-c2a9-4fb2-8d59-fc842d0ab3a0
Ad id 196461474,MG,6,For Sale,Benzine,"620,000",Cash,2022,30000 to 39999,Automatic,Used,Gray,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/9dd66fca-0c91-4ef7-8bb4-cf460a583e46
Ad id 196364203,Kia,Sportage,For Sale,Benzine,"980,000",Installments,2020,60000 to 69999,Automatic,Used,Red,SUV,1600,Not Available,Not Available,/en/companies/x-motors-835
Ad id 196461607,BYD,F3,For Sale,Benzine,"300,000",Cash,2020,60000 to 69999,Manual,Used,Blue- Navy Blue,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/9f6e5e70-548d-4c57-8316-39030b0101ce
Ad id 196446058,Kia,Cerato,For Sale,Benzine,"345,000",Cash,2010,More than 200000,Automatic,Used,Other Color,Sedan,1600,Not Available,Not Available,/en/profile/9b0ab1a2-b135-4d95-83e2-2f7290c51883
Ad id 196461449,Suzuki,Maruti,For Sale,Benzine,"75,000",Cash,2009,20000 to 29999,Manual,Used,Silver,Sedan,0 - 800,Not Available,Not Available,/en/profile/7454faf2-b839-47c8-8450-bbba34aba686
Ad id 196461320,Hyundai,Solaris,For Sale,Benzine,"322,000",Cash,2016,120000 to 139999,Automatic,Used,Silver,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/a4cd16ce-e8fd-4e90-879f-9df678bc2f8f
Ad id 196461300,BMW,118,For Sale,Benzine,"960,000",Cash,2021,10000 to 19999,Automatic,Used,White,Hatchback,,Not Available,Not Available,/en/profile/08fe8eb5-fefd-404d-8e7d-554c92b473b6
Ad id 196461136,Mitsubishi,Lancer,For Sale,Benzine,"575,000",Cash,2018,60000 to 69999,Automatic,Used,Red,Sedan,1600,Not Available,Not Available,/en/profile/12c38ff5-1901-473f-8959-d19665ca898f
Ad id 196461022,Geely,Pandido,For Sale,Benzine,"172,000",Cash,2012,120000 to 139999,Automatic,Used,Black,Hatchback,1000 - 1300,Not Available,Not Available,/en/profile/4b5ed34c-9356-4429-880b-9785f2ee7ad5
Ad id 196461173,Chery,Arrizo 5,For Sale,Benzine,"65,000",Installments,2020,60000 to 69999,Automatic,Used,Brown,Sedan,1600,Not Available,Not Available,/en/companies/Saif-Auto-Trade-9605
Ad id 196461058,Mitsubishi,Pajero,For Sale,Benzine,"160,000",Cash,2010,10000 to 19999,Automatic,Used,Red,,2200 - 2800,Not Available,Not Available,/en/profile/0b0a34ad-3d5b-472d-b170-bd35a633b5f4
Ad id 196460723,Daihatsu,Gran Max,For Sale,Benzine,"200,000",Cash,2014,100000 to 119999,Manual,Used,,Van / Bus,1400 - 1500,Not Available,Not Available,/en/profile/97d8d377-7207-4cf4-8450-8d8655f7b6d9
Ad id 196461048,Toyota,Fortuner,For Sale,Benzine,"2,475,000",Cash,2023,10000 to 19999,Automatic,Used,Blue- Navy Blue,SUV,More than 3000,Not Available,Not Available,/en/companies/g-auto-1334
Ad id 196461042,Skoda,Octavia,For Sale,Benzine,"930,000",Cash,2020,70000 to 79999,Automatic,Used,,,,Not Available,Not Available,/en/profile/165dca59-ec34-41f7-8ba1-66e85bd1f67d
Ad id 196461035,Hyundai,Creta,For Sale,Benzine,"730,000",Cash,2021,80000 to 89999,Automatic,Used,Red,SUV,1600,Not Available,Not Available,/en/profile/8cc2cf9d-185a-4a17-83ea-bfdb1c13bd66
Ad id 196460820,Nissan,Qashqai,For Sale,Benzine,"640,000",Cash,2018,100000 to 119999,Automatic,Used,,SUV,1000 - 1300,Not Available,Not Available,/en/profile/8cc2cf9d-185a-4a17-83ea-bfdb1c13bd66
Ad id 196448718,Hyundai,Verna,For Sale,Benzine,"250,000",Cash,2012,30000 to 39999,Manual,Used,Gray,Sedan,1600,Not Available,Not Available,/en/profile/e620027b-a319-42e3-883d-496462d555f4
Ad id 196359648,Land Rover,Velar,For Sale,Benzine,"3,450,000",Cash,2020,20000 to 29999,Automatic,Used,Gray,4X4,1800 - 2000,Not Available,Not Available,/en/profile/85740344-ac2c-470c-8114-66c2b8b20050
Ad id 196460595,Hyundai,Matrix,For Sale,Benzine,"135,000",Cash,2008,160000 to 179999,Manual,Used,,SUV,1600,Not Available,Not Available,/en/profile/34a64554-0031-496c-80f3-4ac405c8feeb
Ad id 196460549,Opel,Astra,For Sale,Benzine,"250,000",Cash,2007,60000 to 69999,Automatic,Used,Gray,Hatchback,1800 - 2000,Not Available,Not Available,/en/profile/3bf29030-4e65-40fb-8f26-7f249963fdf5
Ad id 196460148,Land Rover,Range Rover Sport,For Sale,Benzine,"4,300,000",Cash,2020,30000 to 39999,Automatic,Used,Black,SUV,1800 - 2000,Not Available,Not Available,/en/profile/b5ba56fc-a9d4-464c-80ed-8f0e6d36e0ba
Ad id 196448624,Nissan,Juke,For Sale,Benzine,"745,000",Cash,2021,30000 to 39999,Automatic,Used,Burgundy,Sedan,1600,Not Available,Not Available,/en/profile/8d0ad7f0-e8ad-46c9-805f-13e29e97b721
Ad id 196443640,Kia,Rio,For Sale,Benzine,"335,000",Cash,2012,100000 to 119999,Automatic,Used,White,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/3b1732ad-72a8-4320-87a7-0bd8d0362e3b
Ad id 196460287,Mercedes-Benz,C200,For Sale,Benzine,"370,000",Cash,2001,160000 to 179999,Automatic,Used,Blue- Navy Blue,,1800 - 2000,Not Available,Not Available,/en/profile/c0fa4457-f1f1-4994-8488-fbbf58977c48
Ad id 196104669,Peugeot,508,For Sale,Benzine,"650,000",,2017,60000 to 69999,Automatic,Used,Gray,,1600,Not Available,Not Available,/en/profile/6dca7e01-2cad-49d9-8145-473eb925c192
Ad id 196460017,Peugeot,301,For Sale,Benzine,"310,000",Cash,2015,60000 to 69999,Automatic,Used,Brown,Sedan,1600,Not Available,Not Available,/en/profile/8cc2cf9d-185a-4a17-83ea-bfdb1c13bd66
Ad id 196459941,Kia,Cerato,For Sale,Benzine,"450,000",Cash,2015,80000 to 89999,Automatic,Used,Black,Sedan,,Not Available,Not Available,/en/profile/559084c1-ff20-4c20-87df-7167fc41509e
Ad id 196459722,Opel,Astra,For Sale,Benzine,"400,000",Cash,2017,10000 to 19999,Automatic,Used,Gray,Sedan,1600,Not Available,Not Available,/en/profile/e842e586-1885-46a1-8d6e-f36e85cd4ba7
Ad id 196457599,Haval,Jolion,For Sale,Benzine,"750,000",Cash,2022,30000 to 39999,Automatic,Used,White,,,Not Available,Not Available,/en/profile/203f75f9-f55a-4597-b21d-f278fd9bdc97
Ad id 196455081,Fiat,Shahin,For Sale,Benzine,"65,000",Cash,2001,140000 to 159999,Manual,Used,Blue- Navy Blue,Sedan,1600,Not Available,Not Available,/en/profile/d76d843f-b541-4f4b-872a-7f9388d8cbb4
Ad id 196361631,Jeep,Renegade,For Sale,Benzine,"630,000",Cash,2018,More than 200000,Automatic,Used,Red,SUV,1400 - 1500,Not Available,Not Available,/en/profile/ad5e47b3-e57e-4bc9-8113-5ee49d8d2491
Ad id 196459678,Mercedes-Benz,C180,For Sale,Benzine,"1,775,000",Exchange,2017,30000 to 39999,Automatic,Used,Gray,Cabriolet,1600,Not Available,Not Available,/en/profile/78843c75-e086-4a15-9a11-8a0924b8a7ff
Ad id 196458599,Skoda,Octavia,For Sale,Benzine,"310,000",Cash,2007,More than 200000,Automatic,Used,Black,Sedan,1600,Not Available,Not Available,/en/profile/36df0853-a3db-4e46-b7f0-10f0751ab9bb
Ad id 196459470,Ford,Ka,For Sale,Benzine,"250,000",Cash,2009,50000 to 59999,Manual,Used,Other Color,Hatchback,1000 - 1300,Not Available,Not Available,/en/profile/1dbf1ae8-229c-4b82-8cce-1dadacfa47c5
Ad id 196459450,Nissan,Sunny,For Sale,Benzine,"450,000",Cash,2022,20000 to 29999,Automatic,Used,Gray,Sedan,1600,Not Available,Not Available,/en/profile/77411567-c985-4e69-8442-f1d57b99580e
Ad id 196459260,Hyundai,Matrix,For Sale,Benzine,"330,000",Cash,2011,160000 to 179999,Automatic,Used,Gray,SUV,1400 - 1500,Not Available,Not Available,/en/profile/8405ac00-a2fa-44e6-8d53-71f448838718
Ad id 196458810,Hyundai,Elantra,For Sale,Benzine,"475,000",Cash,2019,90000 to 99999,Automatic,Used,Blue- Navy Blue,Sedan,1600,Not Available,Not Available,/en/profile/6b071ecc-8802-41a8-8717-db95faf65107
Ad id 196459069,Jeep,Cherokee,For Sale,Benzine,"720,000",Cash,2013,140000 to 159999,Automatic,Used,Silver,4X4,More than 3000,Not Available,Not Available,/en/profile/897b485a-4b49-4a21-8828-3f8f311960b5
Ad id 196459076,BMW,X3,For Sale,Benzine,"500,000",Cash,2008,140000 to 159999,Automatic,Used,Black,4X4,2200 - 2800,Not Available,Not Available,/en/profile/bcecb576-b12e-47bf-89fc-badd9815bd92
Ad id 196393224,Speranza,A11,For Sale,Diesel,"110,000",Cash,2011,10000 to 19999,Manual,Used,Gray,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/98a3e5f4-6c2e-458e-ae20-812e74978d6b
Ad id 196458755,Skoda,Kodiaq,For Sale,Benzine,"1,450,000",Cash,2021,50000 to 59999,Automatic,Used,Gray,SUV,1400 - 1500,Not Available,Not Available,/en/profile/d6a153d6-1fe0-44e8-9ec3-3e771dda49cd
Ad id 196360567,BYD,F3,For Sale,Benzine,"225,000",Cash,2018,90000 to 99999,Manual,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/967cd46a-501d-4ee7-8b95-a3b59f536b55
Ad id 196458727,Nissan,Qashqai,For Sale,Benzine,"630,000",Cash,2018,90000 to 99999,Automatic,Used,Blue- Navy Blue,Hatchback,1000 - 1300,Not Available,Not Available,/en/companies/vip-motor-1030
Ad id 196458579,Ford,Focus,For Sale,Benzine,"680,000",Cash,2021,40000 to 49999,Automatic,Used,Black,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/67af6801-983f-4af0-b2e2-3f49661785ec
Ad id 196455841,Nissan,Qashqai,For Sale,Benzine,"375,000",Cash,2014,100000 to 119999,Automatic,Used,,SUV,1600,Not Available,Not Available,/en/profile/1a2d345e-34a1-4b79-85b7-70af065e9158
Ad id 196457370,Nissan,Sunny,For Sale,Benzine,"259,000",Exchange,2013,120000 to 139999,Automatic,Used,Gold,Sedan,,Not Available,Not Available,/en/profile/f3ebb0c5-2c6e-4e33-8750-d6f037281707
Ad id 196431189,Chevrolet,Lanos,For Sale,Benzine,"210,000",Cash,2018,80000 to 89999,Manual,Used,Black,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/ea5ff59f-0e53-4594-8416-ba5a29fabc3c
Ad id 196457191,Peugeot,3008,For Sale,Benzine,"1,150,000",Cash,2021,10000 to 19999,Automatic,Used,White,SUV,1600,Not Available,Not Available,/en/profile/95ab5dd8-a9e7-4779-8dc1-b6cfe32508b4
Ad id 196456796,Hyundai,Elantra,For Sale,Benzine,"570,000",Cash,2020,50000 to 59999,Automatic,Used,,Sedan,1600,Not Available,Not Available,/en/profile/012d0f30-01b6-4aec-914c-b369820dcc40
Ad id 196457098,Nissan,Sunny,For Sale,Benzine,"325,000",Cash,2017,90000 to 99999,Automatic,Used,Gold,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/4b98bb2d-863c-470d-8725-4179032e3667
Ad id 196457009,Hyundai,Verna,For Sale,Benzine,"200,000",,2013,140000 to 159999,Automatic,Used,Black,,,Not Available,Not Available,/en/profile/90bf798c-415c-4f4e-8069-59950fbf0218
Ad id 196457079,Lamborghini,Other,For Sale,Electric,"6,400,000",Installments,2022,0 to 9999,Automatic,Used,Black,Sedan,More than 3000,Not Available,Not Available,/en/companies/platinum-auto-1316
Ad id 196456907,Volkswagen,Passat,For Sale,Benzine,"600,000",,2011,60000 to 69999,Automatic,Used,,,,Not Available,Not Available,/en/profile/9dc781a8-92fd-4099-8a93-7d6e090b97c9
Ad id 196456934,Skoda,Superb,For Sale,Benzine,"1,270,000",Cash,2021,50000 to 59999,Automatic,Used,Blue- Navy Blue,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/5c2f0bc8-fa21-400a-8f03-fdec7638c61e
Ad id 196454920,Speranza,A113,For Sale,Benzine,"200,000",Cash,2013,20000 to 29999,Manual,Used,,,1000 - 1300,Not Available,Not Available,/en/profile/0d1d5a97-7c07-4e73-8882-2050709b8781
Ad id 195484323,Nissan,Sunny,For Sale,Benzine,"485,000",Cash,2023,0 to 9999,Automatic,Used,Gold,Sedan,1400 - 1500,Not Available,Not Available,/en/companies/grand-motors-771
Ad id 196456680,Ford,Focus,For Sale,Benzine,"395,000",Cash,2014,90000 to 99999,Automatic,Used,Black,Sedan,1600,Not Available,Not Available,/en/companies/grand-motors-771
Ad id 196454332,Mazda,3,For Sale,Benzine,"400,000",Cash,2014,90000 to 99999,Automatic,Used,Black,,,Not Available,Not Available,/en/profile/37105921-540b-45ed-801e-55f14b493bc0
Ad id 196262660,Toyota,Yaris,For Sale,Benzine,"630,000",Cash,2021,10000 to 19999,Automatic,Used,Silver,Hatchback,1400 - 1500,Not Available,Not Available,/en/profile/ff09dfcb-26cb-4947-853a-cf2cda3da5f8
Ad id 196455907,Mercedes-Benz,C180,For Sale,Benzine,"1,550,000",Cash,2018,90000 to 99999,Automatic,Used,Gray,Sedan,1600,Not Available,Not Available,/en/profile/6eacbf75-e6e2-4d9a-844e-52f2c48a7edc
Ad id 193995137,Porsche,Carrera,For Sale,Benzine,"2,300,000",Installments,2021,0 to 9999,Automatic,Used,Silver,Coupe,More than 3000,Not Available,Not Available,/en/companies/platinum-auto-1316
Ad id 196456456,Toyota,Corolla,For Sale,Benzine,"785,000",Cash,2021,40000 to 49999,Automatic,Used,White,Sedan,1600,Not Available,Not Available,/en/profile/9154c1b4-3fe9-413a-862e-c5e176fe13bf
Ad id 196456424,Toyota,Corolla,For Sale,Benzine,"635,000",Installments,2019,100000 to 119999,Automatic,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/e333ea48-ff68-4a6f-8364-9888cea9ea36
Ad id 196456151,Kia,Cerato,For Sale,Benzine,"675,000",Cash,2022,20000 to 29999,Automatic,Used,White,Sedan,1600,Not Available,Not Available,/en/profile/c7e761e5-64e7-4ed0-8e86-d1fbfa592ddd
Ad id 196456032,Ssang Yong,Tivoli XLV,For Sale,Benzine,"550,000",Cash,2019,100000 to 119999,Automatic,Used,Silver,Hatchback,1600,Not Available,Not Available,/en/profile/a1ea6072-797d-4247-857a-d8db9d249786
Ad id 196455695,Citroen,C3,For Sale,Benzine,"155,000",Cash,2004,120000 to 139999,Manual,Used,Silver,Hatchback,1400 - 1500,Not Available,Not Available,/en/profile/6c812230-55e7-4d90-87f6-33832f35f63f
Ad id 196455672,Nissan,Sentra,For Sale,Benzine,"490,000",,2021,60000 to 69999,Automatic,Used,,,1600,Not Available,Not Available,/en/profile/60b853ca-2c7b-48a7-8569-8d14418587fd
Ad id 196455636,Kia,Rio,For Sale,Benzine,"387,000",Cash,2015,140000 to 159999,Automatic,Used,Silver,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/30cdb808-b9a0-43e6-8356-b6249a0a4517
Ad id 196454966,Ford,Focus,For Sale,Benzine,"205,000",Cash,2008,More than 200000,Automatic,Used,Blue- Navy Blue,Sedan,1600,Not Available,Not Available,/en/profile/af8ebc8a-099d-4d93-892a-b7d7d4b8cbfa
Ad id 196252151,Renault,Duster,For Sale,Benzine,"475,000",Cash,2018,60000 to 69999,Automatic,Used,Gray,4X4,1600,Not Available,Not Available,/en/profile/265a8915-8fef-47ae-8ad9-2473e8b698a6
Ad id 196455498,Fiat,500X,For Sale,Benzine,"890,000",Cash,2020,50000 to 59999,Automatic,Used,Silver,SUV,,Not Available,Not Available,/en/profile/07d5d263-6ec7-4ede-8247-73b59df2facd
Ad id 196455485,MG,MG 5,For Sale,Benzine,"530,000",Cash,2015,10000 to 19999,Automatic,Used,Black,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/0e5c4514-92e2-4b45-8b61-7f18c89f7d45
Ad id 196357095,Peugeot,508,For Sale,Benzine,"1,250,000",Cash,2022,20000 to 29999,Automatic,Used,White,Sedan,1600,Not Available,Not Available,/en/profile/b4bc4508-f749-45ee-aa30-49f332b572dc
Ad id 196356532,Changan,Benni mini,For Sale,Benzine,"170,000",Cash,2017,100000 to 119999,Manual,Used,Gray,Other,1000 - 1300,Not Available,Not Available,/en/profile/80047298-882f-4e75-8e99-1ebba33e83f9
Ad id 195906215,Mercedes-Benz,C180,For Sale,Benzine,"600,000",Cash,2009,90000 to 99999,Automatic,Used,Silver,Sedan,1600,Not Available,Not Available,/en/profile/f93b154b-9612-482f-8050-d7c2af7bb655
Ad id 196453886,Jeep,Cherokee,For Sale,Benzine,"675,000",Cash,2013,140000 to 159999,Automatic,Used,Silver,4X4,More than 3000,Not Available,Not Available,/en/profile/b95be923-9b62-4333-8a6d-4f0597e59b38
Ad id 196304016,Porsche,Macan,For Sale,Benzine,"1,260,000",Installments,2021,0 to 9999,Automatic,Used,White,SUV,More than 3000,Not Available,Not Available,/en/companies/platinum-auto-1316
Ad id 196455133,BMW,X5,For Sale,Benzine,"720,000",Cash,2007,160000 to 179999,Automatic,Used,Silver,,,Not Available,Not Available,/en/profile/0121ac97-6416-486c-8db9-f8742c9b39d3
Ad id 196454892,BMW,X6,For Sale,Benzine,"1,050,000",Cash,2010,100000 to 119999,Automatic,Used,Red,Hatchback,More than 3000,Not Available,Not Available,/en/profile/147a5ec9-7196-4d2c-80bb-196cbfa65a74
Ad id 196356750,Toyota,Belta,For Sale,Benzine,"625,000",Cash,2022,0 to 9999,Automatic,Used,Black,Sedan,1400 - 1500,Not Available,Not Available,/en/profile/7e988fec-cc8e-4a76-8abb-7f5034ce12c4
Ad id 196454369,Chery,Other,For Sale,Benzine,"400,000",Cash,2018,50000 to 59999,Automatic,Used,Red,SUV,1600,Not Available,Not Available,/en/profile/17fc1921-775e-48b4-8009-c4bf48a5e593
Ad id 196038810,MINI,Cooper s,For Sale,Benzine,"370,000",Cash,2008,140000 to 159999,Automatic,Used,Green,Coupe,1600,Not Available,Not Available,/en/profile/8709c05d-5d3b-48a5-84b5-8f529deea3e2
